dataset,best_params,RMSE_test,NMSE_test,MAE_test,Time,Expression,Fold,Rep
wineRed,"{'expolim': 1, 'max_terms': 6}",0.5964709554675908,0.4592283080608427,0.011383109591404162,4389.823580741881,-0.49146*log(x1^-3 * x5^2) + 0.61998*log(x0^-2 * x3^-1 * x5 * x6^-1 * x7^-3 * x8^-2 * x9^-1 * x10^2) + 1.958156*log(x0 * x3 * x6 * x7^-1 * x8 * x9^-1 * x10^-1) + -13.166584*sqrt.abs(x0^-3 * x1^2 * x3 * x4^-1 * x5^-1 * x6^-1 * x7^2 * x8 * x9^-1) + -1.393158*log(x0 * x1 * x3 * x5^3 * x6 * x8^2 * x9^-1 * x10^-1) + -2.429607*log(x5^-2 * x7^3 * x9^-1 * x10^-1) + -0.089383*log(x0^-2 * x1^3 * x3^-2 * x4^2 * x5^2 * x6^3 * x7 * x9^3 * x10) + -1.139216*sqrt.abs(x0^-2 * x3^-1 * x4 * x5^2 * x7^-1 * x8^-1 * x9^3) + 2.9808913708418174,1,4
wineRed,"{'expolim': 1, 'max_terms': 2}",0.5939501855278368,0.4519873397781325,0.01128128968763235,4381.213384628296,-0.321408*log(x1^-2 * x4 * x6 * x7 * x8^3 * x9 * x10^-1) + 0.340091*cos(x1 * x4^-1 * x6^-1 * x7^-2 * x9^-2) + -23.334931*sqrt.abs(x1 * x9^2 * x10^-2) + 42.000855*sin(x1^-1 * x4^-1 * x5 * x6^-1 * x8^-3 * x10^-2) + 1.444183*sqrt.abs(x7^2 * x9 * x10) + -0.404975*sqrt.abs(x0^-1 * x1^3 * x4^-1 * x6^-1 * x7^-2 * x8^2 * x9^-2) + 0.0*id(x0 * x1 * x2^2 * x3^2 * x5^2 * x6^2 * x7 * x8^-3 * x9^-1 * x10^-1) + 2114.740263*cos(x0^-3 * x2 * x3^2 * x4^-2 * x5^-1 * x6^-2 * x7 * x8^-3 * x9^-2 * x10) + -2110.9013528578034,1,5
wineRed,"{'expolim': 3, 'max_terms': 4}",0.6144050239889135,0.4754807279717581,0.011891653081630187,4455.85471701622,-0.107388*log(x3^-1 * x4^-1 * x7^-3 * x10^-1) + -0.318817*log(x0^-2 * x1^-2 * x3^2 * x4^-1 * x5^-2 * x7^3 * x8^3 * x9^-3 * x10^3) + 0.658422*tanh(x1^-1 * x5 * x6^-1 * x7^2 * x9) + -3.638948*log(x10^-1) + -0.011001*sqrt.abs(x0^-2 * x1^3 * x3^3 * x4^-3 * x5^-3 * x7^2 * x8^2 * x9^-2 * x10) + -0.003049*sqrt.abs(x0^2 * x1^-1 * x3 * x6 * x7^2 * x9^3) + 0.401441*log(x0^-1 * x1^-2 * x3^2 * x4^-2 * x5^-2) + -19.925109*sqrt.abs(x0^-1 * x1 * x3^-2 * x6^-2 * x7^-1) + -0.6218190119649005,2,0
wineRed,"{'expolim': 3, 'max_terms': 10}",0.6157864368485632,0.4722947754688578,0.01193804991877733,4427.43159031868,-1.090072*tanh(x0^-1 * x1 * x4^-2 * x5^-1 * x9^-2 * x10^-1) + -1.074625*log(x0 * x4 * x8^2 * x10^-3) + -0.123107*id(x0^-2 * x1^3 * x3^3 * x4 * x5^-2 * x6 * x8 * x10) + -0.172387*log(x0^-1 * x1^2 * x3^-3 * x4^-3 * x5^-1 * x8 * x9^-1 * x10) + 0.139945*sin(x0^-1 * x1^-3 * x4 * x5^-1 * x6^2 * x8^-2) + 0.063985*cos(x0^-2 * x1^2 * x3^-3 * x4^-2 * x5 * x6 * x8^-2 * x9^3 * x10^3) + -0.175451*log(x0^-2 * x1^-1 * x3^2 * x5^2 * x6 * x7^2 * x8^2 * x9^-2 * x10) + -1.588207*exp(x1^2 * x3^2 * x5^-1 * x6^-3 * x7^-2 * x10^2) + 4.769246055929485,2,1
wineRed,"{'expolim': 1, 'max_terms': 2}",0.6139427405460898,0.4777147070481084,0.011897388770022216,4366.818055391313,1.069945*cos(x0^-2 * x1 * x5^-1 * x8 * x10^2) + -0.099471*log(x0^2 * x1^-2 * x3^-1 * x5^-2 * x6^3 * x8^3 * x10^-3) + 1.028288*tanh(x0^-2 * x3 * x8^-1 * x9^-3 * x10^2) + -0.605529*tanh(x0^2 * x1^3 * x3^-1 * x4^-2 * x5^-1 * x6^-1 * x7^3 * x8^2 * x9^-3 * x10^-3) + -1.02936*log(x1 * x3 * x5 * x8 * x9^-2 * x10^-2) + 0.008986*sqrt.abs(x0^2 * x1^-1 * x4^-2 * x7^-3 * x8^2 * x9 * x10^-2) + -0.441421*log(x1^-2 * x3^-2 * x5^-2 * x7^3 * x8 * x9^3 * x10^-2) + 845.936068*tanh(x0^-3 * x1^2 * x3^-1 * x5^-2 * x7^-1 * x8^-1 * x9^2 * x10^2) + -0.34005230844786904,2,2
wineRed,"{'expolim': 3, 'max_terms': 10}",0.6168168127396911,0.4795350792679528,0.011996024989224427,4425.053207874298,0.0*id(x1^-1 * x3^2 * x4^-2 * x6^2 * x7^-3 * x9^-1) + 145377.455865*cos(x0^-3 * x1^-1 * x2^2 * x3^2 * x4^-3 * x5^-3 * x7^-3 * x8^-2 * x10^-2) + -2464.95661*sin(x1 * x6^-1 * x7^-3 * x9 * x10^-2) + 0.29701*log(x0^-1 * x1 * x5^2 * x6^-1 * x7^2 * x8^3) + -0.00018*sqrt.abs(x0^-1 * x1^-3 * x4^2 * x5 * x6^3 * x7^-2 * x9^3 * x10) + 0.194733*log(x1^-2 * x4^-1 * x5^-2 * x6^-1 * x7^-2 * x10) + 1.1181*log(x7^-2 * x8^-3 * x9 * x10^2) + -1.296613*sin(x0^-2 * x1^2 * x5 * x6^-1 * x7 * x9^-2 * x10) + -145372.34079865488,2,3
wineRed,"{'expolim': 1, 'max_terms': 6}",0.6192873071097333,0.480715500704747,0.012112618454281745,4362.119446516037,0.207754*cos(x0^-1 * x1^-2 * x2^2 * x6 * x7^-3 * x9^-1 * x10^-1) + 0.370413*log(x1^-1 * x4^-2 * x5 * x6^-2 * x7^-2 * x8 * x10^-1) + -0.853997*tanh(x1^3 * x4^-2 * x6^-2 * x7 * x9^-1) + 0.716445*tanh(x4 * x6 * x8^-2 * x9^2 * x10) + 1.689793*log(x7^2 * x8^-2 * x10^2) + -3.593822*sin(x0 * x1 * x7^-2 * x8^-1 * x9 * x10^-1) + 0.288216*log(x1 * x4 * x5^-1 * x6 * x7^-1 * x8 * x9^3 * x10^-2) + 0.0*id(x0^3 * x1^-1 * x4^-2 * x5 * x6^2 * x7^2 * x8 * x10) + 3.4967989270351376,2,4
wineRed,"{'expolim': 3, 'max_terms': 10}",0.6095156700024887,0.4727174597720193,0.01169721554210629,4435.483057498932,0.775123*log(x1^-3 * x6^2 * x8^2 * x10^2) + -0.00278*id(x1^2 * x3 * x4^-1 * x6^-1 * x7^2 * x8^2 * x10) + 2.680334*log(x1^-1 * x6^-1 * x8^-1) + -1.652212*tanh(x6^-1 * x8 * x9^-2) + -1.264005*log(x0^3 * x1^-1 * x3^-3 * x4^3 * x5^-3 * x6^-2 * x7^3 * x8^-2 * x9^-3 * x10^-3) + 1.186211*log(x0^3 * x1^3 * x3^-3 * x4^3 * x5^-3 * x6^-2 * x8^-3 * x9^-3 * x10^-2) + 0.000419*sqrt.abs(x3^-1 * x5^-1 * x6^3 * x7 * x8^-1 * x9^-1 * x10^2) + 9844.39815*cos(x0^-3 * x3^-2 * x4 * x8^-2 * x9^-2 * x10^2) + -9840.119737725128,2,5
wineRed,"{'expolim': 1, 'max_terms': 6}",0.6126956822983284,0.4834921355875535,0.011789753135940636,4437.1021325588235,-0.095253*sin(x0^-1 * x1 * x4^-1 * x5 * x6^-1 * x7 * x10) + 0.000198*id(x1^2 * x3^3 * x4^-2 * x5^2 * x6^-2 * x7^2 * x9^2) + 2.749367*sqrt.abs(x0 * x4^-1 * x6^-1 * x9^2 * x10^-2) + -0.001425*id(x7^2 * x8^3 * x9^-1 * x10) + -2.982533*sin(x0^-3 * x1^2 * x3^3 * x4^-1 * x5^-3 * x7^2 * x8^-2 * x9 * x10^2) + 2.192566*log(x10^2) + -0.196451*sqrt.abs(x0^2 * x1^3 * x4^-1 * x6^-1 * x7^2 * x9) + -1.5e-05*sqrt.abs(x0^3 * x4^2 * x6^2 * x8^2 * x9 * x10^3) + -3.603046582853973,3,0
wineRed,"{'expolim': 1, 'max_terms': 4}",0.6157853868483056,0.4829851304646581,0.011915938553204272,4435.9855778217325,-0.042552*sqrt.abs(x0^-2 * x1^3 * x3^2 * x4^-2 * x5^-1 * x6^-1 * x7^2 * x8^3 * x9^-2 * x10) + -1.552429*log(x1^-1 * x3^-1 * x4 * x5 * x6^-1 * x7^3 * x9) + -0.669589*log(x0^-1 * x1^2 * x6 * x8 * x9^-1 * x10^-2) + 0.307827*tanh(x0^-1 * x1^2 * x2^-3 * x3^-1 * x4 * x5^3 * x6^-3 * x8^3 * x9^3 * x10^2) + 71802813.373691*cos(x0^-3 * x1^-2 * x2 * x4 * x5^2 * x6^-1 * x7^-1 * x9^2 * x10^-3) + -0.984515*log(x1 * x3^2 * x4^-1 * x5^-2 * x6 * x7^2 * x9^-2 * x10^-2) + 0.261128*log(x0^-2 * x1^2 * x3^2 * x4 * x5^-2 * x7^2 * x8^-2 * x10^-2) + -0.549156*id(x0 * x1 * x3^-1 * x7 * x8 * x9^2 * x10^-1) + -71802813.00571753,3,1
wineRed,"{'expolim': 1, 'max_terms': 8}",0.6103011098453874,0.4734750879174863,0.011718202619369846,4437.91499876976,-1.151798*log(x1 * x3^-1 * x7^-1 * x8 * x9^-1 * x10^-2) + 0.173739*log(x0^2 * x3^-1 * x4^-2 * x6^-2 * x9^2 * x10) + -0.138847*log(x0 * x1 * x4^3 * x5^-1 * x6 * x7^2 * x8^3 * x10^-1) + 0.0*id(x0^-1 * x1^-3 * x3^2 * x4^-2 * x6^2 * x8^-2 * x10) + -0.538503*log(x0 * x1^-2 * x3^2 * x4^-1 * x7^-1 * x8^-1 * x9) + -2.105798*sqrt.abs(x0^2 * x1^2 * x6^-2 * x8 * x10^-1) + -300.978343*id(x0^-3 * x6^-1 * x8^3 * x9^-1 * x10^-1) + -6339.466297*id(x0^-1 * x1 * x3^-2 * x5^2 * x6^-1 * x7^-2 * x8^-1 * x9^3 * x10^-3) + 3.006890509929983,3,2
wineRed,"{'expolim': 2, 'max_terms': 4}",0.6098208874154469,0.4791985339399932,0.011685617132762859,4353.9906883239755,-0.864138*log(x0 * x1^-2 * x3 * x4^-1 * x7^2 * x8^2 * x9^-2 * x10^-3) + 18.859525*tanh(x0^3 * x3^-2 * x4 * x5^3 * x7^-1 * x8^-1 * x9^2) + 0.120408*log(x0^-1 * x1^-3 * x3^2 * x4^2 * x5 * x6^-2 * x7^-2 * x9 * x10^2) + -0.692642*log(x0^-1 * x1^2 * x3^-1 * x4^2 * x7^-2 * x8 * x9) + -0.725339*id(x0^-2 * x1^2 * x3 * x4^-1 * x6^-1 * x7^2 * x8^2 * x9^-1) + -8.337077*exp(x1 * x9 * x10^-1) + -131.232942*exp(x1 * x3^-2 * x4^3 * x5^3 * x6^-3 * x7^3 * x8^2 * x9^-3 * x10^-1) + -0.008676*id(x0^-1 * x1^-1 * x6 * x9^2) + 123.95145740746025,3,3
wineRed,"{'expolim': 1, 'max_terms': 6}",0.6091119701523314,0.4697388668170264,0.011659050492672235,4465.765335559845,0.630647*log(x0 * x1^-1 * x4 * x5 * x7^-2 * x9 * x10^3) + 0.547421*tanh(x0 * x1^-3 * x3^2 * x4 * x5 * x7 * x10^-2) + -0.108765*log(x0^2 * x1^-2 * x3 * x4^2 * x5^2 * x6 * x7 * x8^-3 * x9^-2 * x10^-2) + 0.012004*id(x1^2 * x3^-3 * x4^-3 * x5^-2 * x6^2 * x7^2 * x8^-2 * x9^-2 * x10^-2) + -0.187932*log(x0 * x1^-1 * x3^-2 * x4 * x5 * x6^2 * x7 * x9 * x10^-3) + -0.026195*sqrt.abs(x0^-1 * x1 * x3 * x4^-1 * x5^-1 * x7^-1 * x8^3 * x9^-3 * x10) + -125.552832*id(x0^-2 * x1^-1 * x2^2 * x5^-1 * x7^-1 * x8^2 * x9^-1 * x10^-1) + -0.200286*log(x0^2 * x4^3 * x5^2 * x6^-1 * x7^2 * x8^3 * x9^2 * x10^-3) + -1.0680219754005709,3,4
wineRed,"{'expolim': 2, 'max_terms': 2}",0.6121130439234341,0.4778062296644265,0.011771947547231428,4416.7995398044595,-0.501314*sqrt.abs(x0^2 * x1^2 * x4^-1 * x6^-1 * x7^2 * x8^-2 * x9^-1) + -69.636323*sqrt.abs(x0^-3 * x1 * x6^-1 * x8^2 * x9^-1 * x10^-1) + 0.894098*log(x0^-1 * x7^-3 * x8^-2 * x9^2 * x10^2) + -2.813695*tanh(x0^-3 * x1^-3 * x3^3 * x4 * x5^2 * x7^-1 * x8^2 * x9^3 * x10^2) + 0.50909*log(x0^2 * x4^-2 * x6 * x8 * x9^-2 * x10^-1) + 0.0*sqrt.abs(x0^3 * x1 * x3^2 * x4^-3 * x5^3 * x6 * x7^-3 * x8^-2 * x9^-1 * x10^2) + -0.590808*log(x0 * x1^-1 * x4^-1 * x6^2 * x7 * x10^-2) + -275.331204*sin(x0^-1 * x1^2 * x7^3 * x8 * x9^2 * x10^-2) + 8.446743726131864,3,5
wineRed,"{'expolim': 2, 'max_terms': 4}",0.6765102518699562,0.5340753613039229,0.014243867356740887,4418.8378088474265,1.046216*log(x0^2 * x1^-2 * x4^2 * x5^3 * x6^-2 * x7^-2 * x8^-3 * x9^3 * x10^3) + 0.446254*log(x0^-2 * x3^2 * x4^-2 * x5^-1 * x6^2 * x7^-1 * x8 * x9^-1) + -0.26166*log(x1^-3 * x3 * x5^-1 * x6 * x7^-2 * x8^2 * x9^-2 * x10) + -0.559285*sqrt.abs(x1^-1 * x6 * x7^3 * x9 * x10^-1) + 0.348594*log(x1 * x3^-2 * x5^-2 * x6^2 * x7 * x8^3 * x9^-1) + -2.50751*sqrt.abs(x0^2 * x1 * x3^-1 * x4 * x5 * x6^-1 * x7^-1 * x9^2 * x10^-1) + 0.0*id(x1 * x3^-1 * x4^-2 * x6^3 * x7^2 * x8^-1 * x10^3) + 0.98195*log(x0^-1 * x4^-1 * x5^-2 * x6 * x7^-2 * x9^-1 * x10^-1) + 4.198727563434083,4,0
wineRed,"{'expolim': 3, 'max_terms': 4}",0.6799204742638749,0.5353953114186433,0.014435908272420632,4426.940826177597,1.527187*tanh(x0^-1 * x7^-1 * x9^-3 * x10) + -2.828972*log(x4^-2 * x6^-2 * x7^-1 * x8^2 * x9^-2 * x10^2) + -0.10759*log(x0^-1 * x1^2 * x4^2 * x6^2 * x8^-1 * x9^2 * x10) + -1.271528*log(x0^3 * x7^2 * x9^-1 * x10^-1) + 1.881533*log(x4^-1 * x6^-1 * x7^-1 * x8^2 * x9^-3 * x10^2) + 0.211197*sin(x0^-2 * x6 * x7^-2 * x8 * x9^2) + -1.898525*log(x0^-2 * x4^2 * x6^2 * x7 * x10^-2) + -0.020737*sqrt.abs(x1^3 * x3 * x4^-1 * x5^-1 * x6^-1 * x7^-2 * x8^3 * x10^2) + -0.45823294075734555,4,1
wineRed,"{'expolim': 1, 'max_terms': 10}",0.6792147771296809,0.5329829248888739,0.014331521090314743,4406.444140911102,-0.247822*log(x0^-1 * x1 * x9^-1 * x10^-3) + 0.673225*tanh(x1 * x3^-1 * x6^-1 * x8^3 * x9^-1 * x10) + -0.366603*log(x0^2 * x1^-1 * x3^-1 * x4^-1 * x5^2 * x8^-1 * x10^2) + -0.000254*id(x1 * x3 * x4^-1 * x5^-1 * x7^-3 * x8^3 * x10) + -0.430202*sqrt.abs(x0^-1 * x1^-1 * x6 * x7^3 * x8^3 * x9^2 * x10^-2) + 10459541672.522333*cos(x0^-1 * x1 * x3^-1 * x5 * x6^-2 * x7^3 * x9^2 * x10^-2) + 1e-05*sqrt.abs(x1^-2 * x4^-1 * x5^2 * x6 * x7 * x8 * x9^-1 * x10) + 0.67325*log(x1^-1 * x4^-1 * x5 * x7^-1 * x8^-2 * x9^2 * x10^3) + -10459541670.015184,4,2
wineRed,"{'expolim': 1, 'max_terms': 4}",0.6790874533357293,0.5358726969502315,0.014378991040053128,4406.905512332916,-0.992204*log(x0 * x3 * x4^-1 * x5 * x6^-1 * x7 * x8^-1 * x9 * x10^-2) + 0.22259*log(x4^-3 * x5^2 * x6^-3 * x7 * x8^-3 * x9^2 * x10^3) + 0.573308*log(x0^2 * x1^-1 * x3^2 * x4^-1 * x5^2 * x6^-2 * x7^2 * x8^-2 * x9^2) + -7370.545536*tanh(x1^-1 * x2 * x5^-1 * x7^-1 * x8^-3 * x9^-3 * x10^-3) + -0.111075*log(x0 * x1^-2 * x5^3 * x6^-1 * x8 * x9 * x10^2) + -41.193024*sqrt.abs(x1^2 * x3^-1 * x6^-1 * x7 * x8^2 * x10^-3) + -0.044505*sqrt.abs(x0^-2 * x1^2 * x3 * x4^-2 * x5^-1 * x6^-1 * x7^2 * x8^2 * x9^-2 * x10^2) + 0.01422*sqrt.abs(x1^2 * x3^-1 * x4^-1 * x5^-2 * x6^2 * x7^-3 * x9^-1 * x10) + 2.3497252857464908,4,3
wineRed,"{'expolim': 3, 'max_terms': 8}",0.6739054015759849,0.5310930355214638,0.014133258846940316,4419.327548980713,-1.671318*log(x0 * x4^2 * x5^-2 * x6^2 * x7^3 * x8^-1 * x9) + -1.062297*tanh(x0^-2 * x4^-1 * x6^-1 * x7^2 * x8^2 * x9^-3) + -1.1627*log(x0^-1 * x1 * x4^-2 * x5 * x6^-2 * x7 * x8^2 * x9^-1 * x10^-3) + -0.289992*sqrt.abs(x0^-3 * x1^-2 * x3^2 * x5^-2 * x6^3 * x7^-3 * x8^-3 * x9 * x10^-2) + 0.0*id(x0^2 * x1^2 * x2^2 * x3^3 * x4^-1 * x5^3 * x7^-1 * x8 * x9^-3 * x10^3) + -0.40318*log(x0^-2 * x1^-3 * x4^-1 * x5^3 * x6^-1 * x7^2 * x8^2 * x9^-2 * x10) + -0.191349*sqrt.abs(x0^2 * x1^2 * x4^-1 * x6^-1) + -0.30554*log(x0 * x5^3 * x7^-1 * x10) + 2.4255163639197734,4,4
wineRed,"{'expolim': 1, 'max_terms': 2}",0.6848853759235636,0.5398265927011952,0.014598934877645447,4413.720222949983,-0.654782*tanh(x0^-2 * x1 * x4^-1 * x6^-2 * x7^-2 * x8^3 * x9^-2 * x10) + -0.125135*log(x0^3 * x3^-1 * x4^2 * x5^-2 * x7^-1 * x8^-3 * x9^3 * x10^-3) + -0.131589*sqrt.abs(x0^2 * x1 * x5 * x6^-1 * x7^-3 * x8^3 * x9^-2 * x10^-2) + -203.239497*id(x0 * x1^3 * x3^2 * x5^-2 * x6^-2 * x7^2 * x10^-1) + -0.345306*log(x0 * x1^-1 * x4^-3 * x7 * x9 * x10^-1) + -3e-06*sqrt.abs(x0^2 * x1^-1 * x3^-1 * x4^2 * x5 * x6^3 * x7^2 * x8^-2 * x9^3 * x10^3) + -0.481357*log(x0^-2 * x1 * x3 * x4^2 * x5^-1 * x6^2 * x7^-1 * x8^3 * x9^-2 * x10^-3) + -0.427158*log(x3^-1 * x5 * x6^-1 * x7 * x10^-1) + 1.5985032997977644,4,5
wineWhite,"{'expolim': 1, 'max_terms': 4}",0.717622057078884,0.5654026869659259,0.014926220830143569,7460.011918783189,-0.733334*log(x0^-1 * x3 * x5^-1 * x6^-1 * x8 * x9 * x10^-1) + 0.899937*log(x0^-2 * x1^-1 * x3 * x4^-3 * x5 * x6^-3 * x7^3 * x8^2 * x10^3) + 0.387155*log(x0^-2 * x1 * x3^-1 * x5 * x6^-1 * x7 * x8^2 * x9^2 * x10) + 0.001383*id(x0 * x1^-2 * x3^2 * x4 * x5^-1 * x6^2 * x7^-3 * x8^-2 * x9^-1 * x10^-3) + -0.532302*tanh(x0^-1 * x3^-2 * x4^-1 * x6^-1 * x9^-2 * x10) + -0.038506*sqrt.abs(x0^-1 * x5 * x6) + 1.140719*log(x0 * x4^2 * x5^-1 * x6^2 * x7^-3 * x8^-1) + 0.068084*log(x1^2 * x3^2 * x4^2 * x5^-1 * x6^2 * x8^-2 * x9 * x10^-1) + -5.479677768392516,0,0
wineWhite,"{'expolim': 1, 'max_terms': 2}",0.7127864844064046,0.5667366145092292,0.014699593483100175,7492.424985170363,-6.841874*tanh(x0 * x1^-1 * x3 * x5^-1 * x8^-2 * x9^2 * x10^-1) + 0.110353*sin(x0 * x3 * x4 * x7^-1 * x8 * x9) + -0.044808*sqrt.abs(x1 * x5^3 * x7 * x8^-3 * x10^-1) + 0.282974*log(x1^-1 * x4^-2 * x5^2 * x7^2 * x8^3 * x10^3) + 3.975102*tanh(x0^2 * x1^-2 * x3^2 * x5^-1 * x7^-3 * x8^-3 * x9 * x10^-3) + 2167.232894*id(x7^-2) + 2099.504861*log(x0^2 * x3^2 * x4^2 * x8^2 * x9^2) + 2099.295593*log(x0^-2 * x3^-2 * x4^-2 * x7^2 * x8^-2 * x9^-2) + -2169.488837265396,0,1
wineWhite,"{'expolim': 2, 'max_terms': 8}",0.7217423191681022,0.5667844458928968,0.015096443067327738,7593.544780015944,-0.657887*log(x0^2 * x1^-1 * x3 * x4 * x5^-1 * x7^2 * x8^-1 * x9^-2 * x10^-2) + 0.312252*log(x0^2 * x3^-2 * x5 * x6^3 * x7^-1 * x8 * x10^2) + -0.000884*sqrt.abs(x0^-3 * x1^-3 * x3 * x4^-1 * x5^-3 * x6^2 * x7 * x8^-2 * x9^-1 * x10^2) + 1.2e-05*id(x0 * x1^-3 * x3^2 * x4^2 * x5^-1 * x6^3 * x7^-1 * x8^-2 * x9^-2 * x10^-3) + -1e-06*sqrt.abs(x4^-1 * x5^2 * x6^3 * x7^3 * x8^2 * x9^-2 * x10^-2) + -0.475651*tanh(x0^-2 * x2^-2 * x3^-3 * x4^-2 * x6^-2 * x7^2 * x8^-3 * x9^-3 * x10^2) + 0.530717*log(x0^2 * x1^-2 * x3^2 * x5^-1 * x6^-2 * x7 * x8^-1 * x9^-2 * x10^2) + -0.088544*sqrt.abs(x0^3 * x3^-1 * x4^-1 * x7^3 * x8^-1 * x9 * x10^-1) + -4.727114392375999,0,2
wineWhite,"{'expolim': 2, 'max_terms': 8}",0.7165051773964651,0.5649432322232076,0.014870887892702344,7497.9001660346985,2.944015*log(x0 * x1 * x3^-1 * x4^-1 * x5 * x6 * x7^-3 * x10^2) + -0.130059*log(x0^3 * x1 * x4^3 * x5^-3 * x6^-3 * x7^3 * x8 * x9^-2 * x10^2) + 28.409213*sqrt.abs(x0 * x4^2 * x7 * x10^-2) + 0.983964*tanh(x1^-3 * x3^2 * x5^-2 * x6 * x7 * x8^-2 * x10^-3) + -0.009228*sqrt.abs(x0 * x1^2 * x2^2 * x3^-1 * x4 * x5^-2 * x6^2 * x7^2 * x8 * x9 * x10^3) + 0.39678*tanh(x0^-1 * x2^3 * x3^-1 * x4^-3 * x5^3 * x6^-1 * x7 * x9^-2 * x10^-3) + -0.000234*sqrt.abs(x0^-2 * x1 * x4 * x5 * x6^3 * x7^-2 * x8^2 * x9 * x10) + -1.507676*log(x0^2 * x1^2 * x3^-2 * x4^-2 * x5^2 * x6^2 * x8^-1 * x10) + -8.819982998523406,0,3
wineWhite,"{'expolim': 2, 'max_terms': 2}",0.7227082746143023,0.5740628565789812,0.015108683851240768,7530.009964942932,0.161322*cos(x4 * x5 * x6 * x7^-1 * x8^-1 * x9^-1 * x10^-2) + 1e-06*id(x0^2 * x1^-2 * x3 * x4 * x6^2 * x7^-1 * x8^-1 * x9^-2 * x10^-2) + -310.650184*cos(x10^-1) + 0.546467*sqrt.abs(x7^-2 * x10^2) + -0.272054*tanh(x0^3 * x2^2 * x3^-3 * x4^-2 * x5^-2 * x6^-2 * x8 * x9 * x10^3) + -0.002862*sqrt.abs(x5^2 * x6 * x7^3 * x9^-1 * x10^-1) + 0.211057*log(x1^-2 * x4^-1 * x5^3 * x6 * x7^2 * x8^3 * x9) + -0.000716*sqrt.abs(x0^2 * x5^-1 * x6^2 * x7^-2 * x8^2 * x9^2) + 304.94859985773616,0,4
wineWhite,"{'expolim': 2, 'max_terms': 4}",0.7187592306362983,0.5746538944547043,0.01494794614604441,7450.1439411640185,0.709239*log(x0 * x1^2 * x7^-1 * x8 * x9^2) + -0.851255*tanh(x0^-1 * x1^2 * x3^-2 * x8^-2 * x9^-2 * x10^2) + -187.168279*log(x0^-1 * x1^-2 * x5 * x7^-1 * x8^2 * x9^-2 * x10^2) + 1.261943*sqrt.abs(x0 * x1^-2 * x3^2 * x7 * x8^-3 * x10^-3) + -0.024874*sqrt.abs(x0^-2 * x1^-1 * x5^2 * x7^-1 * x8 * x9^-1) + 294.36552*exp(x0 * x1 * x3 * x5^-1 * x7^2 * x8^-2 * x9 * x10^-2) + 0.309522*tanh(x0^-3 * x1^2 * x2 * x3^-3 * x4^-3 * x6^-1 * x7^-1 * x8^2 * x10^3) + -188.044627*log(x0 * x1^2 * x5^-1 * x7^2 * x8^-2 * x9^2 * x10^-2) + -299.9145453837594,0,5
wineWhite,"{'expolim': 2, 'max_terms': 10}",0.7250565839727012,0.5687468830288724,0.01512521591405956,7527.617409706116,2.752707*log(x1^-1 * x3^-1 * x4^-2 * x5 * x7^-2 * x8^-3 * x9 * x10^-1) + -3.541794*log(x0^-1 * x3^2 * x4^-3 * x5^-1 * x7 * x10^-1) + 4.510918*log(x0 * x3^2 * x4^-1 * x5^-2 * x7^-3 * x10^-1) + 16.766062*sqrt.abs(x3^-3 * x4^3 * x5^3 * x6^-2 * x7^-3 * x8 * x9 * x10^-1) + -4.35741*log(x0^2 * x1^-1 * x5^-1 * x7^2 * x8^-2 * x9 * x10^-2) + -0.963107*log(x1^2 * x3^-1 * x4 * x5 * x7^-2 * x9^-2 * x10^2) + -0.021413*sqrt.abs(x0^-2 * x5^2 * x6 * x10^-1) + 0.497143*id(x0^3 * x1^-3 * x3 * x4^2 * x5^-1 * x6 * x7^2 * x8^-3 * x9^-1 * x10^-3) + -4.2505792014607024,1,0
wineWhite,"{'expolim': 1, 'max_terms': 6}",0.7208214037147219,0.5622784754199174,0.014936164646715306,7490.445339441298,0.045179*sqrt.abs(x8 * x10^3) + 0.190817*log(x0^-1 * x3^-1 * x4^-2 * x5 * x9^2) + -0.003496*sqrt.abs(x0^-2 * x1^2 * x3^-3 * x4^-2 * x5 * x6 * x7 * x8^-1 * x9 * x10) + -1.1e-05*sqrt.abs(x1^3 * x3 * x4^2 * x5^3 * x6^3 * x8^-2 * x9^3 * x10) + 1.396791*sqrt.abs(x0^2 * x1^-3 * x3^-3 * x4^3 * x5^3 * x6^-1 * x8^-1 * x9^3 * x10^-3) + -0.000145*id(x0^-2 * x1^-3 * x3 * x4 * x5^2 * x7^-2 * x8 * x10^-1) + -0.011768*sqrt.abs(x0^3 * x1 * x3^-1 * x5^-1 * x7^2 * x8^2 * x9 * x10^2) + 55.155022*tanh(x0 * x1^-2 * x3 * x4 * x7^-2 * x8^-2 * x10^-3) + 2.352673164241403,1,1
